pet_id,species,age,weight_kg,condition,treatment,visit_date,cost_gbp,year,month,age_group,insured,insurance_plan,coverage_rate,covered_gbp,out_of_pocket_gbp
P0690,Cat,6.0,8.757220216606498,Unknown,Diet consultation,2023-05-21,40.49,2023,5,6-10,False,None,0.0,0.0,40.49
P0690,Cat,6.0,8.757220216606498,Unknown,Diet consultation,2023-09-01,39.02118758321155,2023,5,6-10,False,None,0.0,0.0,39.02
P0691,Dog,2.0,14.3,Allergy,Physiotherapy,2023-07-04,99.16,2023,7,0-2,False,None,0.0,0.0,99.16
P0691,Dog,2.0,14.3,Allergy,Physiotherapy,2023-11-26,112.38688865019897,2023,7,0-2,True,Maximum benefit,0.7872988790244855,88.48,23.91
P0691,Dog,2.0,14.3,Allergy,Physiotherapy,2023-08-21,80.88976988142197,2023,7,0-2,True,Time-limited,0.7232113843832052,58.5,22.39
P0691,Dog,2.0,14.3,Allergy,Physiotherapy,2023-04-13,89.36566126513695,2023,7,0-2,True,Time-limited,0.6398625621744931,57.18,32.19
P0691,Dog,2.0,14.3,Allergy,Physiotherapy,2023-06-26,79.4884821827972,2023,7,0-2,True,Maximum benefit,0.7796322597401927,61.97,17.52
P0691,Dog,2.0,14.3,Allergy,Physiotherapy,2023-02-12,111.55047839840246,2023,7,0-2,True,Time-limited,0.6810353823119156,75.97,35.58
P0691,Dog,2.0,14.3,Allergy,Physiotherapy,2023-03-11,110.15909088014723,2023,7,0-2,True,Accident-only,0.6461944355694373,71.18,38.98
P0691,Dog,2.0,14.3,Allergy,Physiotherapy,2023-06-06,111.37989129869166,2023,7,0-2,True,Time-limited,0.6865929463221367,76.47,34.91
P0692,Cat,16.0,8.757220216606498,Hip dysplasia,Surgery,2023-09-01,318.59,2023,9,16-20,False,None,0.0,0.0,318.59
P0693,Rabbit,17.0,8.757220216606498,Ear infection,Check-up,2023-07-28,309.61,2023,7,16-20,False,None,0.0,0.0,309.61
P0694,Bird,12.0,2.0,Ear infection,Unknown,2023-11-06,79.4,2023,11,11-15,False,None,0.0,0.0,79.4
P0695,Bird,9.486666666666666,1.7,Diabetes,Medication,2023-10-03,311.91,2023,10,6-10,False,None,0.0,0.0,311.91
P0696,Dog,3.0,2.7,Obesity,Vaccination,2023-08-04,488.9227827862939,2023,1,3-5,True,Accident-only,0.6331510265356544,309.56,179.36
P0696,Dog,3.0,2.7,Obesity,Vaccination,2023-01-02,497.51,2023,1,3-5,False,None,0.0,0.0,497.51
P0696,Dog,3.0,2.7,Obesity,Vaccination,2023-06-12,457.4037401835169,2023,1,3-5,True,Maximum benefit,0.7530100116138846,344.43,112.97
P0696,Dog,3.0,2.7,Obesity,Vaccination,2023-11-09,532.6100093687445,2023,1,3-5,True,Maximum benefit,0.8286754334954882,441.36,91.25
P0696,Dog,3.0,2.7,Obesity,Vaccination,2023-06-02,462.84718996068835,2023,1,3-5,False,None,0.0,0.0,462.85
P0696,Dog,3.0,2.7,Obesity,Vaccination,2023-01-11,538.768611875605,2023,1,3-5,False,None,0.0,0.0,538.77
P0696,Dog,3.0,2.7,Obesity,Vaccination,2023-05-29,415.01865413062814,2023,1,3-5,True,Time-limited,0.6079241025830757,252.3,162.72
P0696,Dog,3.0,2.7,Obesity,Vaccination,2023-04-11,580.2883263612347,2023,1,3-5,True,Maximum benefit,0.8224297847866885,477.25,103.04
P0697,Bird,2.0,0.7,Tumor,Dental cleaning,2023-11-23,172.73,2023,11,0-2,False,None,0.0,0.0,172.73
P0698,Bird,9.486666666666666,1.9,Skin infection,Diet consultation,2023-02-21,226.0,2023,2,6-10,False,None,0.0,0.0,226.0
P0699,Cat,9.486666666666666,9.3,Obesity,Surgery,2023-05-03,280.85,2023,5,6-10,True,Maximum benefit,0.7643299662161049,214.66,66.19
P0700,Cat,17.0,7.3,Dental disease,Unknown,2023-05-30,5.0,2023,6,16-20,False,None,0.0,0.0,5.0
P0700,Cat,17.0,7.3,Dental disease,Unknown,2023-06-13,1.17,2023,6,16-20,False,None,0.0,0.0,1.17
P0700,Cat,17.0,7.3,Dental disease,Unknown,2023-01-22,5.0,2023,6,16-20,False,None,0.0,0.0,5.0
P0700,Cat,17.0,7.3,Dental disease,Unknown,2023-06-20,5.0,2023,6,16-20,False,None,0.0,0.0,5.0
P0700,Cat,17.0,7.3,Dental disease,Unknown,2023-02-01,5.0,2023,6,16-20,False,None,0.0,0.0,5.0
